cycle,count,mae,rmse
307,15,0.13646401222680007,0.17459613930128862
308,15,0.12156641115141566,0.15357527910010682
309,15,0.20764258034124874,0.27147129482807114
310,15,0.19550975971259962,0.24045890929544353
311,15,0.23141907547383572,0.27697833470324823
312,15,0.4087996252195412,0.49311582542863364
313,15,0.4773398009752203,0.6024775142541803
314,15,0.2675781955192014,0.3510481605739053
315,15,0.23035976102299258,0.2870297148175049
316,15,0.21198700714192006,0.27820299474527627
317,15,0.2531681771189797,0.33333848334198873
318,15,0.18710531420462073,0.23580491428374947
319,15,0.282901554918678,0.361395641472614
320,15,0.15887859415142205,0.20260152160099165
321,15,0.1309492076235589,0.167751025099144
322,15,0.11240717071205268,0.1482419294301104
323,15,0.13751288377850662,0.17106238491933523
324,15,0.14134618470343627,0.17472024497274244
325,15,0.1511197398493389,0.18449426175250966
326,15,0.18238127177978256,0.22522550337087283
327,15,0.40839098861454015,0.4892195516866875
328,15,0.2337923587008124,0.2946905508943841
329,15,0.15899700988779694,0.20432032097288164
330,15,0.15824663269016653,0.18174152083779055
331,15,0.1311085290156882,0.16227453826369015
332,15,0.3036292263008731,0.3577185838154473
333,15,0.42856789591598415,0.48769642588271434
334,15,0.6153929796518718,0.7210374507677536
335,15,0.6094935452221386,0.7188674524248326
